state               ,district                  ,crop                         ,modal_price ,N      ,P      ,K      ,temperature ,humidity ,ph   ,rainfall
Uttar_Pradesh       ,Aligarh                   ,tomato                       ,        990 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Allahabad                 ,gurjaggery                   ,       3000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Allahabad                 ,onion                        ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Allahabad                 ,potato                       ,        600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,brinjal                      ,       1200 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,carrot                       ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,cauliflower                  ,       1200 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,green_chilli                 ,       2500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,onion                        ,       1000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,potato                       ,        600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,raddish                      ,        350 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,tomato                       ,       1200 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,apple                        ,       4900 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Baghpat                   ,banana_green                 ,       1030 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,bengal_gramgramwhole         ,       5100 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,brinjal                      ,        750 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,carrot                       ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,cauliflower                  ,        750 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,chikoossapota                ,       2300 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,cucumbarkheera               ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,gingergreen                  ,       2700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,green_chilli                 ,       1600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,guava                        ,       1400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,gurjaggery                   ,       2500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,onion                        ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,papaya                       ,       1100 , 49.88 , 59.05 , 50.04 ,      33.72 ,   92.4  ,6.74 ,  142.63
Uttar_Pradesh       ,Baghpat                   ,pomegranate                  ,       4300 , 18.87 , 18.75 , 40.21 ,      21.84 ,   90.13 ,6.43 ,  107.53
Uttar_Pradesh       ,Baghpat                   ,potato                       ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,pumpkin                      ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,raddish                      ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,tomato                       ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Baghpat                   ,wheat                        ,       1850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,gurjaggery                   ,       2000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,paddydhancommon              ,       1500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,tomato                       ,        450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,paddydhancommon              ,       1510 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,apple                        ,       5350 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Bahraich                  ,banana                       ,        900 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Bahraich                  ,bhindiladies_finger          ,       1150 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,brinjal                      ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,fish                         ,       4300 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,grapes                       ,       4500 , 23.18 ,132.53 ,200.11 ,      23.85 ,   81.88 ,6.03 ,   69.61
Uttar_Pradesh       ,Bahraich                  ,green_chilli                 ,       1500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,gurjaggery                   ,       2500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,lemon                        ,       2350 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,onion                        ,        785 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,paddydhancommon              ,       1500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,potato                       ,        675 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,rice                         ,       2150 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Bahraich                  ,tomato                       ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bahraich                  ,wheat                        ,       1800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ballia                    ,banana                       ,       1750 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Ballia                    ,gurjaggery                   ,       4300 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ballia                    ,onion                        ,       1150 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ballia                    ,potato                       ,       1050 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ballia                    ,rice                         ,       2100 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Bhadohi(Sant_Ravi_Nagar)  ,apple                        ,       3500 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Bhadohi(Sant_Ravi_Nagar)  ,kinnow                       ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bhadohi(Sant_Ravi_Nagar)  ,onion                        ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bhadohi(Sant_Ravi_Nagar)  ,pomegranate                  ,       3800 , 18.87 , 18.75 , 40.21 ,      21.84 ,   90.13 ,6.43 ,  107.53
Uttar_Pradesh       ,Bhadohi(Sant_Ravi_Nagar)  ,potato                       ,        400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,bajrapearl_millet_cumbu      ,       1590 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,banana                       ,       1190 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Bulandshahar              ,bhindiladies_finger          ,        590 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,bottle_gourd                 ,        690 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,brinjal                      ,        580 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,carrot                       ,        690 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,cauliflower                  ,        590 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,maize                        ,       1490 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Uttar_Pradesh       ,Bulandshahar              ,mustard                      ,       3590 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,onion                        ,       1190 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,potato                       ,        590 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,pumpkin                      ,        690 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,tomato                       ,        690 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,wheat                        ,       1735 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,brinjal                      ,        445 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,carrot                       ,        430 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,cauliflower                  ,        410 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,green_chilli                 ,       1005 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,guava                        ,        910 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,onion                        ,        985 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,potato                       ,        440 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,raddish                      ,        220 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,tomato                       ,        710 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,carrot                       ,        460 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,cauliflower                  ,        550 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,green_chilli                 ,        960 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,gurjaggery                   ,       2200 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,onion                        ,        560 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,potato                       ,        410 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Bulandshahar              ,tomato                       ,        860 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Chitrakut                 ,arhar_tur_red_gramwhole      ,       4475 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Chitrakut                 ,bengal_gramgramwhole         ,       3875 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Chitrakut                 ,mustard                      ,       3475 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Chitrakut                 ,rice                         ,       1775 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Chitrakut                 ,wheat                        ,       1925 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,bajrapearl_millet_cumbu      ,       1830 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,banana_green                 ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,brinjal                      ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,carrot                       ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,cauliflower                  ,        600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,colacasia                    ,       1100 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,field_pea                    ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,garlic                       ,        800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,gingergreen                  ,       3900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,green_chilli                 ,       1300 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,mustard                      ,       3100 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,onion                        ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,potato                       ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,tobacco                      ,       1900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,tomato                       ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etah                      ,wheat                        ,       1900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,bajrapearl_millet_cumbu      ,       1650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,brinjal                      ,        600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,carrot                       ,        750 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,cauliflower                  ,        450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,green_chilli                 ,       1250 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,green_peas                   ,        650 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,guava                        ,        950 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,potato                       ,        400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,pumpkin                      ,        550 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,raddish                      ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Etawah                    ,tomato                       ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Farukhabad                ,maize                        ,       1650 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Uttar_Pradesh       ,Farukhabad                ,potato                       ,        430 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Farukhabad                ,wheat                        ,       1870 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Fatehpur                  ,potato                       ,        490 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Fatehpur                  ,gurjaggery                   ,       2500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Fatehpur                  ,paddydhancommon              ,       1750 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Fatehpur                  ,wheat                        ,       1950 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Gautam_Budh_Nagar         ,brinjal                      ,        600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Gautam_Budh_Nagar         ,cabbage                      ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Gautam_Budh_Nagar         ,carrot                       ,        400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Gautam_Budh_Nagar         ,green_chilli                 ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Gautam_Budh_Nagar         ,potato                       ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Gautam_Budh_Nagar         ,tomato                       ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,apple                        ,       5850 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Ghaziabad                 ,arhar_daltur_dal             ,       6080 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,banana                       ,       1260 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Ghaziabad                 ,bengal_gramgramwhole         ,       5330 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,black_gram_dal_urd_dal       ,       5500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,bottle_gourd                 ,       1800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,brinjal                      ,        970 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,cabbage                      ,        570 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,green_chilli                 ,       2500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,gurjaggery                   ,       2260 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,lemon                        ,       2750 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,mousambisweet_lime           ,       2680 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,mustard                      ,       4100 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,mustard_oil                  ,       9250 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,onion                        ,        760 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,papaya                       ,       1300 , 49.88 , 59.05 , 50.04 ,      33.72 ,   92.4  ,6.74 ,  142.63
Uttar_Pradesh       ,Ghaziabad                 ,potato                       ,        610 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,raddish                      ,        280 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,rice                         ,       2670 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Ghaziabad                 ,sugar                        ,       3380 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,tomato                       ,        970 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Ghaziabad                 ,wheat                        ,       1980 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Jalaun_(Orai)             ,wheat                        ,       1980 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Jalaun_(Orai)             ,wheat                        ,       1775 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Jhansi                    ,colacasia                    ,       2245 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Jhansi                    ,gingergreen                  ,       3245 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Jhansi                    ,black_gram_urd_beanswhole    ,       3600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Jhansi                    ,groundnut                    ,       3150 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Jhansi                    ,wheat                        ,       1825 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,apple                        ,       6500 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Kannuj                    ,arhar_daltur_dal             ,       6800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,banana                       ,       2200 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Kannuj                    ,bengal_gramgramwhole         ,       4600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,black_gram_dal_urd_dal       ,       6500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,brinjal                      ,        800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,cabbage                      ,        470 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,cauliflower                  ,        480 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,green_chilli                 ,       2100 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,gurjaggery                   ,       2400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,maize                        ,       1800 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Uttar_Pradesh       ,Kannuj                    ,mustard                      ,       3400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,mustard_oil                  ,       9000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,onion                        ,        800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,paddydhancommon              ,       2400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,peas_cod                     ,       1000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,potato                       ,        480 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,rice                         ,       2500 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Kannuj                    ,tomato                       ,        780 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kannuj                    ,wheat                        ,       2040 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,apple                        ,       5800 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Kanpur                    ,bajrapearl_millet_cumbu      ,       1400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,banana                       ,       2800 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Kanpur                    ,barley_jau                   ,       1400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,bottle_gourd                 ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,brinjal                      ,       1000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,cabbage                      ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,cauliflower                  ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,ghee                         ,      29000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,green_chilli                 ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,green_gram_moongwhole        ,       5800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,guava                        ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,jowarsorghum                 ,       1400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,maize                        ,       1500 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Uttar_Pradesh       ,Kanpur                    ,mustard                      ,       3800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,onion                        ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,paddydhanbasmati             ,       1775 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,paddydhancommon              ,       1752 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,potato                       ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,pumpkin                      ,       1400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,raddish                      ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,tomato                       ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,wheat                        ,       1800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Kanpur                    ,wood                         ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Khiri_(Lakhimpur)         ,onion                        ,        900 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Khiri_(Lakhimpur)         ,potato                       ,        440 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Khiri_(Lakhimpur)         ,tomato                       ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Khiri_(Lakhimpur)         ,gurjaggery                   ,       3100 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Khiri_(Lakhimpur)         ,gurjaggery                   ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Khiri_(Lakhimpur)         ,gurjaggery                   ,       2100 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Khiri_(Lakhimpur)         ,pumpkin                      ,        350 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Khiri_(Lakhimpur)         ,white_pumpkin                ,        310 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,apple                        ,       6410 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Lakhimpur                 ,arhar_daltur_dal             ,       6380 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,banana                       ,       1785 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Uttar_Pradesh       ,Lakhimpur                 ,banana_green                 ,        670 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,bottle_gourd                 ,       1050 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,brinjal                      ,        960 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,cabbage                      ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,capsicum                     ,       1720 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,cauliflower                  ,        710 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,field_pea                    ,        860 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,garlic                       ,       2540 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,gingergreen                  ,       3540 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,grapes                       ,       4240 , 23.18 ,132.53 ,200.11 ,      23.85 ,   81.88 ,6.03 ,   69.61
Uttar_Pradesh       ,Lakhimpur                 ,green_chilli                 ,       1890 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,gurjaggery                   ,       2430 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,mustard                      ,       3085 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,mustard_oil                  ,       9245 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,onion                        ,        850 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,orange                       ,       1750 , 19.58 , 16.55 , 10.01 ,      22.77 ,   92.17 ,7.02 ,  110.48
